FINAL_BOARD,RESULT,X_LONGEST_PATH,O_LONGEST_PATH,X_LONGEST_N1,X_LONGEST_N2,X_LONGEST_N3,X_LONGEST_N4,O_LONGEST_N1,O_LONGEST_N2,O_LONGEST_N3,O_LONGEST_N4
306950433382919,1.0,15,7,6,11,6,1,2,3,2,1
19698084989359,0.0,10,11,3,5,3,1,3,8,1,0
302027595185076,1.0,16,11,6,8,8,1,2,9,0,0
348175438813453,0.0,10,12,6,6,4,0,2,8,2,0
136002147353136,1.0,19,14,2,10,8,1,3,10,3,0
398483398977650,0.0,6,11,2,4,0,0,3,6,3,0
207267331367773,1.0,8,7,2,6,0,0,2,4,2,0
496747718473253,1.0,14,9,4,5,6,1,4,2,4,1
62218573822728,1.0,19,5,2,11,6,2,2,3,0,0
77254502678514,1.0,14,13,3,8,5,0,4,5,6,0
221272543373116,0.0,10,14,4,5,2,1,4,13,2,0
45597217496161,1.0,16,11,5,7,5,3,2,9,0,1
33988582896546,1.0,18,12,3,10,5,1,3,5,5,0
7252555242599,1.0,15,12,5,10,5,0,5,6,5,0
389821688066445,0.5,11,11,1,5,3,2,2,7,2,0
171205474715119,1.0,14,10,3,7,5,1,3,3,3,3
427469737524046,0.0,10,14,2,4,4,0,3,8,7,0
34050587219851,0.0,12,16,4,2,6,2,6,11,6,0
182535023119765,1.0,13,11,2,4,6,1,4,6,4,1
335823184926952,1.0,10,8,3,3,3,2,4,2,4,0
49830878048951,1.0,16,13,5,15,3,0,2,11,0,0
484280735167657,0.0,8,9,0,5,2,1,4,6,2,1
459030165196730,0.0,7,13,3,3,3,0,4,7,4,1
349649118012767,0.0,8,15,5,3,3,0,2,7,6,1
186839785138971,1.0,11,9,6,5,4,0,2,4,2,1
375504424747413,1.0,13,9,2,6,4,1,2,5,2,1
310408557140978,1.0,14,8,6,8,4,1,2,2,4,0
95327492975315,0.0,5,6,2,3,0,0,2,4,0,0
374218070711628,1.0,10,5,4,3,4,1,2,3,0,1
106951088600729,1.0,9,6,3,6,1,0,0,4,2,0
406486060159543,0.0,10,11,1,8,1,0,4,5,4,0
502308592560088,1.0,12,11,4,9,2,0,2,7,2,0
97450380817551,1.0,14,6,2,12,0,0,0,4,2,0
18655291065673,1.0,16,6,6,7,8,1,2,4,0,0
75544033544107,1.0,19,9,3,12,3,2,4,5,2,0
85306591686959,0.0,9,12,5,4,3,0,3,3,7,1
50958199374711,0.0,10,11,3,8,3,0,1,4,5,1
265083926318773,1.0,17,7,5,13,5,0,1,5,1,1
511345436906267,1.0,13,9,5,6,7,0,3,4,3,0
477412677476324,1.0,14,7,5,10,3,1,3,4,1,1
389187411797255,1.0,14,6,4,7,4,1,2,2,2,0
460775894592422,1.0,9,8,4,5,4,0,4,4,2,0
381586193873712,0.0,10,14,2,6,2,0,4,10,2,0
129844596292259,1.0,10,6,6,3,4,1,3,3,1,0
100413980366027,1.0,15,9,4,13,2,0,4,3,4,0
119830310269668,0.0,9,15,1,7,1,1,2,14,4,0
524028075516840,1.0,12,5,3,8,3,0,2,3,0,0
207340470497669,1.0,8,7,2,4,2,1,2,4,2,0
40400602413232,1.0,20,11,2,9,8,3,1,6,3,2
198105930111223,1.0,10,8,2,5,4,0,6,4,2,1
553484267270326,0.0,10,16,1,7,3,0,6,6,8,1
47144633841199,1.0,14,8,5,5,5,2,4,4,2,0
399131402815335,0.0,11,16,2,5,4,2,5,6,7,2
534375128359109,1.0,12,11,4,6,4,1,1,6,3,1
430928315984298,0.0,9,11,3,4,3,0,3,8,1,0
383580698265250,0.0,9,10,3,5,3,0,3,3,5,0
122071884342999,0.0,8,10,3,5,1,0,3,3,3,2
429021851283813,1.0,12,8,4,7,4,0,3,4,3,0
207357213751734,1.0,11,9,1,8,3,0,0,8,0,2
303855343692458,0.0,9,12,3,4,3,0,3,7,3,0
327073467481268,0.0,11,15,2,7,2,1,4,9,6,0
103916290770429,0.0,6,10,2,2,2,0,1,8,1,0
203200935041670,1.0,19,9,4,11,6,1,2,7,0,0
115070451631219,1.0,12,5,3,9,5,0,4,2,2,0
201554654842730,0.0,8,10,5,4,1,1,5,5,3,1
199045822287825,1.0,12,7,4,3,6,1,1,5,1,0
523219721816228,1.0,10,9,2,5,4,1,3,5,3,0
348889783283100,0.5,7,7,3,4,1,0,4,5,2,0
351586109902703,0.0,9,17,3,6,1,0,2,9,6,2
32927429626538,1.0,13,8,5,8,5,2,2,6,0,0
47680033014791,1.0,11,8,3,5,3,1,2,2,4,0
375714732599888,1.0,13,12,4,6,6,1,0,8,4,0
289419953822094,1.0,16,8,4,8,6,0,2,6,0,0
54716727915215,0.5,10,10,3,7,1,0,1,8,1,0
286452808504875,1.0,12,11,2,6,4,1,2,5,4,0
212870187097769,1.0,13,9,6,7,2,3,3,4,3,0
19631985890276,1.0,19,7,5,11,7,1,1,5,1,0
62613505787797,1.0,14,12,8,8,4,3,2,7,4,1
541915513555720,1.0,12,11,4,6,6,0,3,8,1,0
115605137128637,0.0,8,9,2,2,4,0,2,6,2,0
451527215974345,0.0,6,9,3,4,1,0,2,5,2,1
317923942945196,1.0,14,6,4,4,8,1,1,4,1,0
282346035734453,0.0,8,12,4,1,4,1,4,7,4,0
34701944707402,1.0,15,13,2,8,4,1,5,7,5,0
103684792454337,1.0,16,11,4,10,4,0,3,7,3,0
306648412993623,0.0,7,8,3,2,3,0,2,4,2,1
377064898540785,0.0,5,7,2,2,2,0,3,4,1,1
205920491464718,1.0,11,7,5,6,3,0,2,3,2,0
399709942147556,1.0,7,6,3,4,1,0,5,2,1,1
224450258481837,1.0,11,9,3,6,1,2,4,6,2,0
163312708696307,1.0,17,13,2,8,8,1,3,7,5,1
67648742100596,0.0,11,12,4,5,4,1,2,7,4,1
555554743488404,1.0,10,8,4,3,4,1,4,5,2,0
526756158177373,0.0,9,18,4,4,4,0,6,6,8,3
548430565988499,0.0,9,11,3,4,3,0,2,6,4,0
548472879657115,0.0,12,13,3,7,3,0,4,8,4,0
538428137409392,0.5,9,9,4,6,2,0,3,6,1,0
117829128604970,0.0,7,9,3,4,1,0,1,7,1,0
97059404496171,1.0,11,7,6,11,4,0,3,4,1,0
114519686621027,1.0,7,6,2,3,2,0,1,4,1,0
481249696229017,0.5,7,7,2,5,0,0,3,4,1,0
106227323677031,1.0,14,10,2,7,4,2,2,5,4,0
512122300186280,1.0,12,8,2,6,4,2,2,4,2,1
151706651684970,1.0,13,8,3,4,5,2,6,3,4,0
165212254731768,0.0,8,9,0,4,4,0,5,2,5,0
377505164931828,0.0,5,7,2,3,0,0,3,6,1,1
256360117807977,1.0,11,9,3,3,5,1,4,8,2,1
27338471601190,1.0,15,13,4,6,8,0,3,8,3,0
224298310078698,1.0,18,13,5,8,5,3,5,2,9,1
78085586419108,1.0,15,10,5,8,5,1,3,4,3,1
244260659374272,0.0,9,11,2,7,0,1,3,4,5,0
478048984893203,1.0,16,11,3,7,7,0,3,6,3,1
171041018619852,0.0,11,17,2,5,2,3,2,8,8,0
56364395707846,1.0,12,5,4,8,2,0,2,3,0,1
33546882003612,0.5,8,8,2,3,2,1,3,5,1,0
476059301750003,0.0,10,11,1,6,3,0,0,6,4,1
303665529197126,1.0,12,8,6,4,4,3,2,3,2,1
546623259140404,1.0,15,5,6,10,4,0,1,3,1,0
324800183147146,1.0,17,9,5,8,5,2,3,6,1,1
554903926178885,0.5,9,9,4,4,2,1,1,5,3,1
19151659820903,0.0,11,13,5,8,5,1,4,8,4,0
197482784997596,1.0,15,11,4,9,4,0,2,6,2,1
67457388610739,0.0,10,15,3,6,1,1,4,11,2,0
218163594328218,1.0,5,4,3,2,1,0,2,2,0,0
209355559639443,1.0,19,13,2,9,8,1,4,4,6,1
297204344450014,0.0,10,12,2,7,2,0,2,8,2,0
127091866813135,1.0,13,10,3,7,5,0,4,2,4,2
432247380203759,1.0,12,10,5,3,7,0,3,7,1,0
234021418267473,1.0,10,8,5,7,3,0,3,4,3,0
489694877452560,1.0,17,16,4,11,6,1,1,9,5,1
408894773935241,1.0,15,12,2,10,4,1,3,5,5,0
324174055482965,0.0,10,11,1,5,3,1,3,6,3,0
302232685504394,1.0,18,9,4,10,6,3,2,3,4,0
519103724647495,0.0,5,7,1,3,1,0,3,4,1,0
63725991656073,0.0,9,10,3,3,3,1,5,4,3,1
488278719206196,1.0,12,11,2,7,2,2,3,6,3,0
278096535684033,0.5,11,11,4,3,6,0,3,3,5,1
387507406831116,1.0,16,8,4,11,4,0,3,5,1,0
181737401875367,0.5,14,14,4,5,6,2,4,8,4,1
78703861919843,1.0,12,9,1,8,3,0,3,3,5,0
234474914197949,0.0,9,15,1,3,5,0,3,5,9,0
548282153680171,1.0,11,8,4,7,2,0,3,3,3,1
460791529351899,0.0,6,11,3,3,1,0,2,7,2,0
263493981540900,0.5,8,8,3,3,3,0,1,6,1,0
489460468554412,1.0,8,7,3,5,1,0,4,5,2,0
33321355818083,0.0,8,13,2,5,2,0,2,11,0,0
123051000031152,0.5,7,7,3,2,3,0,4,2,2,1
59351636839463,1.0,15,9,4,8,4,2,3,6,1,0
501251559951049,1.0,10,5,3,4,3,1,2,3,0,0
121325092011253,0.0,10,16,1,6,3,0,5,10,7,1
500877699341836,1.0,20,14,1,11,7,1,1,12,3,1
297799665578507,1.0,15,12,3,8,7,0,2,8,2,1
550918865203413,0.0,8,9,3,5,1,0,3,6,1,0
94364315898955,1.0,16,8,3,8,5,2,3,5,1,0
538645357336164,0.0,9,10,4,5,2,1,1,6,3,0
529025671705743,1.0,7,5,2,4,2,0,3,2,1,0
367286397594878,0.0,13,15,2,8,6,0,2,10,4,1
16658734639040,0.0,12,17,3,3,5,2,3,11,5,0
397358052531518,1.0,13,5,2,8,4,0,3,2,1,1
134018063776453,1.0,18,9,3,8,5,3,2,3,4,1
148928994494835,1.0,12,11,4,8,2,0,3,4,5,0
175689047265997,0.0,8,10,3,3,3,1,4,6,4,0
435322234495317,0.0,10,14,2,6,2,0,5,8,5,0
142779900387233,1.0,19,11,5,7,11,0,3,5,5,0
181588552186427,1.0,6,5,3,1,3,0,1,3,1,0
357983370940065,1.0,10,7,7,8,5,0,3,4,1,0
9384454512475,1.0,16,14,4,8,6,1,2,8,6,0
164801448300782,1.0,13,7,5,4,7,0,2,2,4,0
457579123417005,1.0,13,11,4,6,4,2,2,7,2,1
318552822010519,1.0,11,6,3,7,3,0,3,3,1,0
550052695323896,1.0,15,14,2,10,4,0,4,5,6,1
327901917735491,0.0,7,8,4,3,2,0,3,5,1,0
261422406866205,1.0,9,6,1,4,3,1,3,3,1,0
17366061834932,1.0,9,8,4,6,2,0,1,4,3,0
96690884241506,1.0,10,7,7,6,5,0,3,4,1,1
124071491489624,1.0,17,5,5,6,9,0,2,3,0,0
531781200655893,0.0,10,12,2,3,4,1,4,6,2,2
215339490206109,1.0,15,12,3,10,5,2,2,6,4,2
509999605093415,0.0,12,13,2,3,6,2,3,7,5,1
332184201443418,1.0,11,10,1,9,1,0,2,9,2,1
137821431229256,1.0,7,6,2,4,2,0,2,4,0,0
258592054153123,1.0,14,13,1,6,5,3,2,7,4,0
299524677201394,1.0,12,9,2,10,0,0,3,4,3,0
514816376008488,0.0,10,12,4,3,2,3,4,5,6,0
416481188193596,1.0,13,9,5,6,5,1,2,7,0,0
172976671288119,1.0,9,6,3,2,5,0,3,3,1,0
116368274189282,0.0,9,10,3,6,1,0,4,7,2,0
485985581136052,0.0,8,13,4,1,4,1,5,6,3,2
545770350116371,0.0,14,15,3,8,5,0,1,7,7,0
346089496215950,0.0,9,15,3,7,3,0,4,13,4,1
202943869398850,1.0,16,9,4,7,8,0,3,4,3,0
562645241596052,1.0,14,8,1,6,7,0,1,4,3,0
476614295614280,1.0,12,10,4,4,6,1,5,3,5,0
363503445829782,1.0,11,7,2,5,4,0,3,4,1,0
431914018499387,1.0,10,9,2,7,2,0,3,4,3,0
469742652883490,1.0,13,7,1,6,5,2,3,4,3,0
326783916557117,1.0,14,7,5,8,3,1,2,2,4,0
520535363386112,0.0,6,8,2,2,2,0,3,6,1,0
434656988289684,1.0,9,7,3,3,3,1,3,5,1,0
412167231037990,0.0,8,15,1,6,1,0,5,8,5,0
391238133811794,1.0,13,11,2,10,2,0,1,9,1,0
23222941109242,1.0,14,12,6,6,8,1,2,8,2,2
363833513955552,1.0,15,10,6,5,8,1,3,1,7,0
328674146322515,0.0,9,10,2,7,0,0,2,4,4,0
256707869913164,1.0,15,10,3,8,3,2,3,5,3,0
460567221297949,0.5,7,7,2,5,0,0,2,4,2,0
307557798207822,1.0,10,7,5,4,5,0,1,3,3,0
474483345032757,0.0,7,8,3,2,3,0,4,4,2,0
309277732956148,1.0,10,6,3,3,5,0,3,3,1,0
293270652234717,1.0,12,8,3,9,1,0,3,5,1,0
434374153636858,0.0,11,17,1,6,3,1,2,9,8,1
298278852071399,0.0,11,14,1,7,1,2,4,10,2,1
445615772186539,1.0,13,8,3,10,3,1,3,3,3,0
215214834750990,1.0,11,10,3,6,3,1,2,8,0,0
508340571448455,1.0,7,6,4,2,2,1,2,2,2,0
354512634794419,1.0,11,9,5,6,3,0,2,5,2,0
336887461785987,1.0,9,8,2,5,2,0,2,4,2,1
47548269380554,0.0,9,15,4,5,2,2,5,9,3,1
440746111619629,1.0,10,7,3,7,1,0,3,4,1,0
35923867381723,0.0,9,11,2,10,0,2,4,6,4,0
4219057519677,1.0,11,8,3,4,3,2,3,5,1,0
443801873799140,1.0,10,9,3,7,1,1,1,7,1,0
197672002417882,0.0,6,13,3,1,3,0,4,9,4,2
60112796199095,0.0,9,12,3,6,1,0,4,6,4,0
237058934492561,0.0,6,7,2,4,0,1,2,5,0,0
233857007820603,1.0,15,12,3,13,5,0,3,3,7,0
125636974274527,0.0,12,15,2,3,6,1,5,12,7,0
76648140352254,0.0,9,11,4,7,2,0,3,8,3,0
338254059477810,1.0,14,11,4,12,8,0,2,6,4,0
402423130067561,0.0,10,11,4,4,4,1,4,3,6,0
78502969526490,0.0,7,8,2,4,0,2,2,6,0,0
240433771550298,1.0,12,9,3,6,3,1,3,4,3,0
216907483322123,1.0,13,11,7,9,3,1,3,6,3,0
6465557091191,0.0,10,18,3,3,5,0,2,15,2,0
508272061014315,1.0,11,9,5,7,1,1,2,5,2,0
212713174382367,1.0,9,8,4,1,6,0,5,3,3,0
233472195127974,0.0,6,7,2,4,0,0,4,4,0,1
533452916348562,1.0,9,6,4,5,2,0,2,2,2,0
89221186383131,1.0,12,11,3,3,7,0,1,9,1,0
384820536552676,1.0,11,9,2,6,4,0,4,5,4,0
65697722595533,1.0,9,8,2,3,4,0,3,1,5,0
65135220929044,1.0,10,6,3,3,5,1,2,4,0,0
346115439506370,1.0,9,7,6,4,2,1,3,2,3,0
191792056325690,1.0,9,8,2,5,2,0,2,3,4,0
270874219802848,0.0,10,12,4,6,2,1,2,4,6,1
289438577365957,0.0,7,9,2,3,2,0,3,2,5,0
120576157279574,0.0,9,11,4,3,4,0,3,4,5,0
182774646670399,1.0,14,9,4,7,6,0,1,4,3,1
285399328356020,1.0,12,9,4,9,2,0,3,4,3,0
200812823887773,0.0,10,14,4,3,6,0,4,10,2,0
271086020888468,0.5,10,10,4,5,2,1,2,7,2,0
18960322567419,1.0,10,9,4,2,6,0,3,6,1,0
333601468249914,0.5,11,11,5,9,3,0,2,8,2,0
304715848007239,1.0,9,6,2,7,0,0,2,3,2,0
508873953519012,1.0,11,6,4,7,2,0,3,2,1,1
482849370073643,0.0,6,11,0,4,2,0,4,5,4,0
104360542843788,1.0,9,6,3,6,1,0,2,4,0,0
347671018944019,1.0,11,9,6,3,8,0,1,5,1,2
401043404889921,0.0,7,9,2,3,2,1,3,5,3,0
205086955712125,1.0,15,10,3,9,5,0,3,3,5,1
459960057481164,1.0,16,10,3,8,5,1,2,7,2,1
31136595385837,0.0,7,9,3,4,1,0,1,4,3,1
316727549996414,1.0,20,10,3,14,5,0,2,5,4,0
541463156106868,0.0,9,13,3,7,1,0,2,4,6,1
528564537139060,0.0,10,12,6,3,6,0,4,9,2,0
74022611772872,0.0,9,12,1,3,5,0,3,9,1,0
545375213337950,0.0,17,19,4,6,8,2,4,6,12,1
27166942317967,1.0,20,16,2,14,6,0,3,9,5,0
307173940029727,0.0,8,11,3,4,3,0,1,7,3,0
193294827070436,1.0,14,13,6,9,6,0,2,7,2,2
405049463953060,1.0,17,6,5,13,5,1,2,4,0,0
31283154919249,1.0,15,8,6,10,6,1,3,5,1,0
94233150249613,0.0,5,7,3,2,1,0,3,4,1,0
205218556570395,0.0,5,7,2,3,0,0,1,5,1,0
522835552796434,0.0,11,13,3,5,3,1,4,8,6,0
317205038015413,1.0,8,6,3,1,5,0,2,3,2,0
203596408841758,1.0,12,11,5,9,3,0,5,6,3,1
509473807271272,0.0,12,13,3,8,3,0,4,9,2,1
253442627988050,1.0,11,8,5,4,5,1,1,5,1,1
215363381657721,0.0,9,13,1,5,1,2,2,8,2,1
298217490316929,0.5,11,11,2,6,4,0,2,9,0,0
239183372021810,1.0,14,9,3,12,5,2,2,6,0,2
485933493694661,1.0,12,11,3,6,5,0,4,7,4,0
386262276517638,0.5,11,11,3,8,1,0,4,7,2,0
427440605461295,0.5,8,8,3,3,3,0,1,6,1,1
156743378017256,0.5,11,11,4,6,4,0,3,8,1,1
294541159512756,1.0,16,10,5,9,5,1,3,7,1,0
310007937887540,1.0,9,5,1,7,1,1,2,3,0,1
275853118306985,0.0,12,13,4,2,8,0,5,6,7,1
388105283585470,0.0,11,12,1,6,3,1,3,9,3,1
485103968204622,0.0,6,11,0,4,2,0,3,9,1,0
438538626698907,0.0,6,14,0,4,2,0,5,12,5,0
124149307126375,1.0,11,9,0,5,4,2,2,7,0,0
231222072832798,1.0,13,8,4,6,6,1,2,4,2,0
430043726361520,1.0,14,12,4,8,6,0,3,7,3,0
528250232388976,1.0,17,9,5,8,7,1,3,6,1,1
414519766405986,1.0,18,12,2,12,4,1,4,8,2,0
238517585198601,0.0,7,12,2,4,2,0,2,8,2,0
134859784590347,1.0,18,9,5,11,7,0,1,4,3,1
15250013900069,1.0,10,8,3,7,1,0,2,6,0,0
358289818429973,1.0,6,5,4,2,2,0,2,3,0,0
98732905053632,1.0,14,9,4,7,6,0,3,5,1,1
480602472390791,0.0,10,11,4,3,6,0,6,3,6,1
136530764307659,0.0,8,9,4,4,2,0,2,5,2,1
371519098704292,1.0,17,8,4,7,6,3,1,4,3,0
264282108626830,0.0,11,14,4,5,4,0,1,8,5,1
95042255494233,1.0,13,12,3,8,3,1,2,8,2,0
7476651718492,0.0,10,12,5,3,5,1,6,5,6,0
404424352428608,0.0,8,11,3,5,1,1,3,4,5,0
348649529130786,1.0,11,9,5,6,5,0,4,4,4,0
311181009986383,1.0,13,12,4,5,6,1,2,8,2,2
295154975147770,1.0,11,8,4,7,2,0,1,6,1,1
361957385481203,0.0,7,12,2,5,0,1,3,9,1,0
84899987144339,1.0,15,6,3,8,5,0,2,2,2,0
406678165315868,1.0,10,9,4,4,4,1,2,7,2,0
307199178099633,1.0,12,9,5,3,7,1,2,4,2,2
561190413927207,1.0,12,11,3,7,3,0,1,5,5,0
187736609145481,1.0,13,10,3,8,5,0,2,3,4,1
460759448495931,1.0,8,7,3,5,1,0,3,3,3,0
165933041370193,1.0,11,7,3,10,3,0,3,2,3,0
34552163047752,1.0,13,7,4,10,4,0,2,5,0,0
260945230253303,0.0,5,12,2,3,0,0,5,9,3,1
21704466578524,1.0,11,9,5,9,1,2,2,3,4,1
28377687084137,1.0,7,5,4,1,4,0,2,3,0,1
468828685972741,1.0,11,6,4,8,4,0,3,3,1,0
453343292980122,0.0,10,13,5,5,5,0,6,6,6,1
307782140103131,0.0,9,10,4,5,2,0,3,5,3,0
356074295012299,0.0,9,11,3,6,1,0,4,7,2,0
2991978702249,1.0,14,9,4,8,4,2,5,4,3,0
162815061999088,1.0,15,10,3,8,3,4,3,5,1,3
313637931535849,1.0,9,7,5,3,3,1,1,3,3,0
223492612347206,1.0,15,7,6,7,6,1,3,4,1,0
252624896292338,0.0,8,11,3,2,5,0,3,8,1,2
511457118074924,1.0,15,9,3,8,3,3,2,5,2,1
523389269011603,0.0,8,11,6,3,2,1,4,4,4,2
503565081452756,1.0,12,10,6,4,4,3,5,7,1,1
101354818734934,1.0,14,11,3,4,7,1,4,7,4,0
347083985226502,1.0,14,11,3,8,9,0,2,6,4,0
177877370163026,0.5,8,8,3,3,3,0,0,5,2,1
83380774639036,1.0,9,8,3,6,1,1,5,4,1,1
242234768327633,0.0,8,9,2,4,2,0,4,4,2,2
499846169424273,1.0,14,13,2,11,2,0,4,7,6,0
61406982988458,0.5,8,8,3,5,1,0,5,2,3,1
391084644771635,1.0,6,5,2,4,0,0,4,1,2,0
503061787034606,0.0,9,15,1,4,3,1,3,7,5,1
47124470478837,0.0,7,11,4,4,2,0,7,9,3,1
424829427120732,1.0,17,16,3,10,5,1,2,8,6,0
271642888194241,0.0,10,11,2,7,2,0,2,5,4,0
187790822381255,0.5,8,8,2,6,0,0,5,3,3,0
297892449520513,0.0,9,13,4,7,2,0,3,7,5,0
324072047254866,1.0,13,8,6,4,8,0,4,5,2,0
342089242833316,1.0,14,7,3,10,5,0,0,6,0,1
136197187956849,0.5,14,14,2,8,6,0,2,6,6,2
41087054115443,0.0,6,9,4,2,2,0,1,7,1,0
401714796730612,1.0,10,7,4,6,2,1,3,2,3,0
497899775041164,1.0,10,4,2,6,2,0,2,2,0,0
535061344363913,0.0,6,8,3,1,3,0,2,6,0,0
297737520885546,0.5,7,7,4,3,2,1,2,5,0,0
36488293657215,1.0,9,8,4,2,4,1,3,3,3,0
60146212006497,0.5,12,12,5,5,5,1,3,9,1,0
405656535273012,1.0,17,8,6,6,8,3,3,4,3,0
117674449491287,1.0,13,9,5,9,5,0,2,5,2,1
113063121343426,1.0,17,9,4,10,8,0,3,4,3,0
76756861801522,1.0,11,6,3,8,1,1,3,3,1,0
111859235403200,1.0,10,6,4,6,2,1,4,2,2,0
106254168497055,1.0,13,7,1,9,3,0,3,4,1,0
125945003925989,0.0,9,14,3,5,1,1,3,9,3,3
228018657052214,1.0,11,8,3,5,5,0,3,3,3,0
147123998068981,1.0,14,7,4,8,4,0,3,3,1,1
319837852556157,0.0,12,17,3,7,3,0,4,8,6,1
537145212445845,1.0,10,7,3,8,5,0,4,4,2,0
171908679199374,0.5,12,12,4,5,6,0,6,7,4,1
174220333190709,1.0,12,8,4,11,2,2,3,5,1,0
41577961318507,1.0,14,11,5,6,7,0,5,6,3,0
91914905959310,1.0,8,7,3,2,3,1,3,4,1,0
76018697713209,1.0,10,7,2,7,2,0,3,4,1,0
170740411385781,1.0,11,9,5,3,5,1,3,4,3,1
3011274180577,1.0,12,9,4,5,6,0,4,7,2,0
145538286500808,1.0,13,8,5,4,5,2,4,4,2,0
293364215770674,1.0,15,12,5,8,7,0,2,8,2,0
403817009624067,0.0,11,14,3,6,3,0,4,9,4,0
378868919490142,0.5,7,7,3,4,1,0,5,2,3,0
14524356879579,1.0,10,8,4,7,2,0,2,4,2,0
231259112529790,1.0,15,13,4,3,10,0,3,9,3,1
501843839521869,1.0,9,5,3,8,3,0,3,2,1,0
447718420999311,0.0,10,11,3,7,1,0,4,6,6,0
52327090160984,1.0,14,9,2,11,4,1,2,6,2,0
266775408758986,1.0,12,9,3,8,3,0,4,3,4,0
174295696258906,1.0,13,11,4,6,4,1,4,8,2,0
10941556903036,1.0,20,8,5,5,11,2,2,6,0,0
307196428230670,0.0,12,14,1,8,3,0,5,9,5,1
171656083428973,0.0,8,9,2,4,2,0,5,5,3,0
195259704660574,1.0,9,7,6,4,2,1,3,4,1,0
397798548392564,1.0,13,10,1,8,3,1,2,7,2,0
531398705052932,1.0,16,6,4,9,6,2,3,3,1,1
345136307545586,1.0,15,12,3,8,5,0,3,5,5,0
257866201796963,1.0,15,11,7,10,7,0,4,6,2,1
359664676909921,1.0,14,7,3,10,3,1,3,3,3,0
462145585400236,1.0,16,6,3,8,5,1,2,3,2,0
296123453876919,1.0,11,9,3,10,1,0,4,5,2,0
120626358938903,1.0,12,8,3,3,7,0,2,4,2,0
145785874260083,1.0,14,9,3,9,5,0,2,5,2,0
372853925753706,0.5,9,9,2,6,2,0,3,6,1,0
393359129441357,1.0,13,12,3,8,3,1,1,7,1,3
320475548523175,1.0,11,7,6,5,4,0,2,5,0,0
376310122118838,1.0,14,10,4,5,6,2,2,5,2,2
190182323414327,1.0,8,7,4,4,4,0,4,1,4,0
416054072327787,0.0,8,15,3,3,3,0,2,13,2,1
339959277716564,1.0,16,8,3,6,7,2,2,4,2,0
197030007843443,0.5,7,7,5,2,3,0,4,3,2,0
312578953234493,1.0,13,7,4,6,4,1,4,2,4,0
50823877802563,1.0,9,8,2,5,2,1,4,2,4,0
27428627142505,1.0,10,9,2,3,4,1,2,5,2,0
473986334572161,1.0,15,11,1,10,5,0,5,2,7,0
415196016489249,1.0,16,8,2,14,0,0,2,5,2,0
223805033342766,1.0,10,7,4,4,4,1,3,4,1,1
14635420154851,0.0,12,16,3,6,5,0,5,8,7,0
304134844947737,0.5,8,8,7,3,5,0,2,6,0,0
254487905393089,1.0,11,7,3,9,1,0,2,3,2,0
190861155418899,0.0,6,8,1,4,1,0,1,6,1,0
150387472378119,1.0,18,10,5,8,7,3,3,6,3,0
548955133327144,0.0,12,14,3,6,5,0,2,14,2,1
351074236094785,1.0,15,11,4,11,2,0,4,5,4,0
330137681620214,0.0,11,14,3,6,3,0,4,11,4,0
34688771263068,1.0,16,9,4,11,2,2,1,7,1,0
323899514600236,0.0,5,7,2,3,0,0,3,4,1,0
488509709334181,0.0,7,11,4,3,2,0,4,4,4,1
474142802722986,0.0,11,15,2,5,2,2,6,8,4,2
73286861118388,1.0,10,9,2,6,2,0,2,6,2,0
336144897735088,0.0,12,15,2,10,2,0,4,8,6,0
416517558140593,0.0,11,18,2,5,4,1,3,10,5,2
364555841574515,1.0,9,8,5,1,5,1,4,4,2,1
336623094847672,1.0,17,9,4,6,8,1,3,3,3,2
294639373568718,1.0,13,8,5,10,3,0,3,4,3,0
166494092182760,0.0,8,12,1,6,1,0,6,8,6,0
248131700286952,0.5,7,7,3,4,1,0,2,4,2,0
280102420790309,0.0,8,11,4,5,0,1,3,8,1,0
181493531648895,1.0,15,9,4,8,6,0,3,5,3,0
234758543382615,0.0,9,10,3,5,3,1,1,5,3,1
30149760063052,1.0,14,9,2,10,4,1,2,4,4,0
232831110268324,1.0,13,8,5,3,7,1,1,6,1,0
459529276580056,0.5,9,9,4,5,2,1,4,3,4,0
196454815906535,0.5,9,9,2,6,2,0,2,7,0,1
395768942873261,1.0,17,12,3,12,3,1,4,6,4,1
528674937078091,1.0,17,11,5,5,11,0,2,6,2,2
389602249044630,1.0,10,9,3,7,3,0,3,4,3,0
248407638301107,1.0,11,9,2,5,4,1,1,6,3,0
33485402835893,1.0,10,9,3,4,3,1,4,2,4,1
508118646538486,0.0,8,22,0,5,2,1,3,17,3,0
179453153595165,0.0,7,9,2,3,2,1,4,4,4,0
122221177843896,0.0,13,15,2,7,4,1,2,11,4,0
120815109842458,1.0,10,5,4,6,2,1,3,2,1,0
134749655323810,1.0,10,7,4,6,2,0,3,4,1,0
431958777432289,0.0,7,15,2,2,4,0,3,7,5,1
237556613274571,0.0,7,9,1,5,1,0,4,4,2,1
391098002744007,1.0,10,9,4,5,4,0,2,4,4,0
402936875441800,0.0,8,10,5,3,3,1,5,6,3,1
354475120056233,1.0,12,8,4,9,2,0,2,5,2,0
528724196132167,0.5,9,9,2,5,2,0,2,4,4,1
482190865811288,1.0,10,6,3,7,1,0,3,3,1,0
25817031694552,1.0,14,11,4,6,6,1,3,8,3,1
133233495397166,1.0,12,6,4,8,2,0,1,4,1,0
